|,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,|,-,|,-,-,-,-,-,-,|,X,|,.,.,.,|,-,-,-,-,-,-,-,-,-,-,-,|,X,|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|,.,.,.,|,-,|,-,-,-,-,-,-,|,X,|,.,.,.,|,X,|,-,-,-,-,-,-,-,-,|,.,.,.,|
|,.,.,.,|,X,|,X,X,X,X,X,X,X,X,|,.,.,.,|,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,|,.,.,.,|,X,X,X,X,X,X,X,X,X,X,|,.,.,.,|,X,X,X,X,X,X,X,X,X,X,|,.,.,.,|
|,.,.,.,|,X,|,-,-,-,|,X,|,|,-,|,.,.,.,|,X,|,-,-,-,-,-,-,|,X,|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|,.,.,.,|,X,|,-,-,-,|,X,|,|,X,|,.,.,.,|,X,|,-,-,-,-,-,-,-,-,|,.,.,.,|
|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,|,X,|,.,.,.,|,-,|,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,-,|,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,-,-,-,-,-,-,-,-,-,-,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,X,X,X,X,X,X,X,X,X,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,-,-,-,-,-,-,-,-,-,-,|,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,|,X,|,-,-,|,.,.,.,|,-,-,-,-,-,-,-,|,.,.,.,|,-,-,-,-,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,-,-,|,.,.,.,|,-,-,-,-,-,-,-,|,.,.,.,|,-,-,-,-,|,.,.,.,|
|,.,.,.,|,X,X,X,X,|,.,.,.,|,X,X,X,X,X,X,X,|,.,.,.,|,X,X,X,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,X,X,X,|,.,.,.,|,X,X,X,X,X,X,X,|,.,.,.,|,X,X,X,X,|,.,.,.,|
|,.,.,.,|,-,-,-,-,|,.,.,.,|,-,-,-,-,-,|,X,|,.,.,.,|,-,-,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,-,-,-,-,|,.,.,.,|,-,-,-,-,-,|,X,|,.,.,.,|,-,-,|,X,|,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,-,-,-,-,-,-,-,-,-,-,-,|,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,X,X,X,X,X,X,X,X,X,X,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,-,|,-,-,-,-,-,-,-,-,-,|,X,|,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,-,|,.,.,.,|
|,.,.,.,|,-,-,-,-,-,-,-,-,-,-,|,.,.,.,|,X,|,-,-,-,-,-,-,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,-,-,-,-,-,-,-,-,-,-,-,-,-,|,.,.,.,|,X,|,-,-,-,-,-,-,.,.,.,.,.,.,|
|,.,.,.,|,X,X,X,X,X,X,X,X,X,X,|,.,.,.,|,X,X,X,X,X,X,X,|,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,X,X,X,X,X,X,X,X,X,X,X,X,|,.,.,.,|,X,|,X,X,X,X,X,|,.,.,.,.,.,.,|
|,.,.,.,|,-,-,-,-,-,-,-,-,|,X,|,.,.,.,|,X,|,-,-,-,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,|,-,-,-,-,-,-,-,-,-,-,-,|,X,|,.,.,.,|,X,|,-,-,-,|,X,|,.,.,.,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,-,-,|
|,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,-,|,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,-,|,.,.,.,|,X,|,.,.,.,|,X,X,|
|,.,.,.,|,X,|,.,.,.,|,-,-,|,X,|,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,-,-,-,-,-,-,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,|,-,-,-,-,-,|,X,|,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,X,|
|,.,.,.,|,X,|,.,.,.,|,X,X,|,X,|,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,X,X,X,X,X,X,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,|,X,X,X,X,X,|,X,|,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,X,|
|,.,.,.,|,X,|,.,.,.,|,-,-,|,X,|,.,.,.,.,.,.,.,.,.,|,-,|,.,.,.,|,-,|,-,-,-,-,-,-,.,.,.,.,.,.,|,-,|,.,.,.,.,.,.,|,-,-,-,-,-,|,X,|,.,.,.,.,.,.,.,.,.,|,-,|,.,.,.,|,X,X,|
|,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,-,|,.,.,.,.,.,.,.,.,.,|,X,X,|
|,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,|,X,X,|
|,.,.,.,|,X,|,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,X,|,.,.,.,|,X,|,.,.,.,.,.,.,.,.,.,|,X,X,|
|,-,-,-,|,X,|,-,-,-,-,-,-,|,X,|,-,-,-,|,X,|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|,D,D,D,|,X,|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|,X,|,-,-,-,|,X,|,-,-,-,-,-,-,-,-,-,-,X,X,|
|,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,|,.,.,.,|,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,|,X,|,X,X,X,X,X,X,X,X,X,X,X,X,|
|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|,D,D,D,|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,D,D,D,D,D,D,|,-,-,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,.,.,.,.,.,.,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,D,D,D,D,D,D,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,.,.,.,.,.,.,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,.,.,.,.,.,.,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,.,.,.,.,.,.,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,.,.,.,.,.,.,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,.,.,.,.,.,.,|,X,X,|
|,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,|,.,.,.,.,.,.,|,X,X,|
|,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,|
